original row number,rating,soundness,presentation,contribution,updated rating,absolute difference,bias percentile
273,5.0,1.0,1.0,1.0,1.892,3.108,99.04
39530,5.0,1.0,1.0,1.0,1.892,3.108,99.04
10146,5.0,1.0,1.0,1.0,1.892,3.108,99.04
4345,5.0,1.0,1.0,1.0,1.892,3.108,99.04
6408,5.0,4.0,4.0,4.0,8.046,3.046,99.03
8024,5.0,4.0,4.0,4.0,8.046,3.046,99.03
36298,5.0,4.0,4.0,4.0,8.046,3.046,99.03
44411,5.0,4.0,4.0,4.0,8.046,3.046,99.03
20699,5.0,4.0,4.0,4.0,8.046,3.046,99.03
10451,1.0,1.0,3.0,3.0,4.0,3.0,99.02
36104,1.0,1.0,3.0,3.0,4.0,3.0,99.02
10275,1.0,4.0,4.0,1.0,4.0,3.0,99.02
18908,8.0,4.0,2.0,2.0,5.029,2.971,99.01
27155,8.0,4.0,2.0,2.0,5.029,2.971,99.01
46035,6.0,2.0,2.0,1.0,3.047,2.953,98.99
21580,6.0,2.0,2.0,1.0,3.047,2.953,98.99
38369,6.0,2.0,2.0,1.0,3.047,2.953,98.99
37496,6.0,2.0,2.0,1.0,3.047,2.953,98.99
13936,6.0,2.0,2.0,1.0,3.047,2.953,98.99
37529,6.0,2.0,2.0,1.0,3.047,2.953,98.99
34053,6.0,2.0,2.0,1.0,3.047,2.953,98.99
33400,6.0,2.0,2.0,1.0,3.047,2.953,98.99
25085,6.0,2.0,2.0,1.0,3.047,2.953,98.99
42964,6.0,2.0,2.0,1.0,3.047,2.953,98.99
12658,6.0,2.0,2.0,1.0,3.047,2.953,98.99
43797,6.0,2.0,2.0,1.0,3.047,2.953,98.99
44251,6.0,2.0,2.0,1.0,3.047,2.953,98.99
45141,6.0,2.0,2.0,1.0,3.047,2.953,98.99
7374,6.0,2.0,2.0,1.0,3.047,2.953,98.99
18483,6.0,2.0,2.0,1.0,3.047,2.953,98.99
44155,6.0,2.0,2.0,1.0,3.047,2.953,98.99
25615,6.0,2.0,2.0,1.0,3.047,2.953,98.99
36810,10.0,4.0,3.0,3.0,7.073,2.927,98.97
35130,10.0,4.0,3.0,3.0,7.073,2.927,98.97
43022,10.0,4.0,3.0,3.0,7.073,2.927,98.97
6968,10.0,4.0,3.0,3.0,7.073,2.927,98.97
40525,8.0,3.0,1.0,3.0,5.084,2.916,98.95
20194,8.0,3.0,1.0,3.0,5.084,2.916,98.95
5545,8.0,3.0,1.0,3.0,5.084,2.916,98.95
36969,8.0,3.0,1.0,3.0,5.084,2.916,98.95
21964,8.0,3.0,1.0,3.0,5.084,2.916,98.95
41973,8.0,3.0,1.0,3.0,5.084,2.916,98.95
5990,8.0,3.0,1.0,3.0,5.084,2.916,98.95
15453,8.0,3.0,1.0,3.0,5.084,2.916,98.95
29656,8.0,3.0,1.0,3.0,5.084,2.916,98.95
24644,8.0,3.0,1.0,3.0,5.084,2.916,98.95
29840,8.0,2.0,2.0,3.0,5.096,2.904,98.9
4231,8.0,2.0,2.0,3.0,5.096,2.904,98.9
4116,8.0,2.0,2.0,3.0,5.096,2.904,98.9
5413,8.0,2.0,2.0,3.0,5.096,2.904,98.9
42232,8.0,2.0,2.0,3.0,5.096,2.904,98.9
8606,8.0,2.0,2.0,3.0,5.096,2.904,98.9
37022,8.0,2.0,2.0,3.0,5.096,2.904,98.9
33553,8.0,2.0,2.0,3.0,5.096,2.904,98.9
36304,8.0,2.0,2.0,3.0,5.096,2.904,98.9
24301,8.0,2.0,2.0,3.0,5.096,2.904,98.9
45537,8.0,2.0,2.0,3.0,5.096,2.904,98.9
23984,8.0,2.0,2.0,3.0,5.096,2.904,98.9
28841,8.0,2.0,2.0,3.0,5.096,2.904,98.9
42881,8.0,2.0,2.0,3.0,5.096,2.904,98.9
7871,8.0,2.0,2.0,3.0,5.096,2.904,98.9
18697,8.0,2.0,2.0,3.0,5.096,2.904,98.9
44658,8.0,2.0,2.0,3.0,5.096,2.904,98.9
5960,8.0,2.0,2.0,3.0,5.096,2.904,98.9
33759,8.0,2.0,2.0,3.0,5.096,2.904,98.9
17914,8.0,2.0,2.0,3.0,5.096,2.904,98.9
42903,8.0,2.0,2.0,3.0,5.096,2.904,98.9
11150,8.0,2.0,2.0,3.0,5.096,2.904,98.9
23017,8.0,2.0,2.0,3.0,5.096,2.904,98.9
35308,8.0,2.0,2.0,3.0,5.096,2.904,98.9
11370,8.0,2.0,2.0,3.0,5.096,2.904,98.9
2664,8.0,2.0,2.0,3.0,5.096,2.904,98.9
44669,8.0,2.0,2.0,3.0,5.096,2.904,98.9
27364,8.0,2.0,2.0,3.0,5.096,2.904,98.9
43172,8.0,2.0,2.0,3.0,5.096,2.904,98.9
14738,8.0,2.0,2.0,3.0,5.096,2.904,98.9
13927,8.0,2.0,2.0,3.0,5.096,2.904,98.9
40502,8.0,2.0,2.0,3.0,5.096,2.904,98.9
21946,8.0,2.0,2.0,3.0,5.096,2.904,98.9
30210,8.0,2.0,2.0,3.0,5.096,2.904,98.9
43236,8.0,2.0,2.0,3.0,5.096,2.904,98.9
39153,6.0,3.0,1.0,1.0,3.103,2.897,98.87
42192,6.0,3.0,1.0,1.0,3.103,2.897,98.87
16790,3.0,3.0,2.0,3.0,5.886,2.886,98.77
25922,3.0,3.0,2.0,3.0,5.886,2.886,98.77
33345,3.0,3.0,2.0,3.0,5.886,2.886,98.77
3108,3.0,3.0,2.0,3.0,5.886,2.886,98.77
18132,3.0,3.0,2.0,3.0,5.886,2.886,98.77
37334,3.0,3.0,2.0,3.0,5.886,2.886,98.77
581,3.0,3.0,2.0,3.0,5.886,2.886,98.77
31804,3.0,3.0,2.0,3.0,5.886,2.886,98.77
9965,3.0,3.0,2.0,3.0,5.886,2.886,98.77
20704,3.0,3.0,2.0,3.0,5.886,2.886,98.77
4524,3.0,3.0,2.0,3.0,5.886,2.886,98.77
8979,3.0,3.0,2.0,3.0,5.886,2.886,98.77
10778,3.0,3.0,2.0,3.0,5.886,2.886,98.77
18586,3.0,3.0,2.0,3.0,5.886,2.886,98.77
5607,3.0,3.0,2.0,3.0,5.886,2.886,98.77
18406,3.0,3.0,2.0,3.0,5.886,2.886,98.77
28949,3.0,3.0,2.0,3.0,5.886,2.886,98.77
26139,3.0,3.0,2.0,3.0,5.886,2.886,98.77
21796,3.0,3.0,2.0,3.0,5.886,2.886,98.77
39647,3.0,3.0,2.0,3.0,5.886,2.886,98.77
24363,3.0,3.0,2.0,3.0,5.886,2.886,98.77
25347,3.0,3.0,2.0,3.0,5.886,2.886,98.77
4589,3.0,3.0,2.0,3.0,5.886,2.886,98.77
44951,3.0,3.0,2.0,3.0,5.886,2.886,98.77
24283,3.0,3.0,2.0,3.0,5.886,2.886,98.77
25384,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45994,3.0,3.0,2.0,3.0,5.886,2.886,98.77
11497,3.0,3.0,2.0,3.0,5.886,2.886,98.77
18267,3.0,3.0,2.0,3.0,5.886,2.886,98.77
33037,3.0,3.0,2.0,3.0,5.886,2.886,98.77
27277,3.0,3.0,2.0,3.0,5.886,2.886,98.77
23799,3.0,3.0,2.0,3.0,5.886,2.886,98.77
22217,3.0,3.0,2.0,3.0,5.886,2.886,98.77
6208,3.0,3.0,2.0,3.0,5.886,2.886,98.77
23377,3.0,3.0,2.0,3.0,5.886,2.886,98.77
5989,3.0,3.0,2.0,3.0,5.886,2.886,98.77
12928,3.0,3.0,2.0,3.0,5.886,2.886,98.77
33924,3.0,3.0,2.0,3.0,5.886,2.886,98.77
46431,3.0,3.0,2.0,3.0,5.886,2.886,98.77
36512,3.0,3.0,2.0,3.0,5.886,2.886,98.77
13912,3.0,3.0,2.0,3.0,5.886,2.886,98.77
38143,3.0,3.0,2.0,3.0,5.886,2.886,98.77
32931,3.0,3.0,2.0,3.0,5.886,2.886,98.77
21295,3.0,3.0,2.0,3.0,5.886,2.886,98.77
30908,3.0,3.0,2.0,3.0,5.886,2.886,98.77
33624,3.0,3.0,2.0,3.0,5.886,2.886,98.77
37776,3.0,3.0,2.0,3.0,5.886,2.886,98.77
23124,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45923,3.0,3.0,2.0,3.0,5.886,2.886,98.77
32017,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45345,3.0,3.0,2.0,3.0,5.886,2.886,98.77
33088,3.0,3.0,2.0,3.0,5.886,2.886,98.77
39222,3.0,3.0,2.0,3.0,5.886,2.886,98.77
3545,3.0,3.0,2.0,3.0,5.886,2.886,98.77
21405,3.0,3.0,2.0,3.0,5.886,2.886,98.77
40961,3.0,3.0,2.0,3.0,5.886,2.886,98.77
30838,3.0,3.0,2.0,3.0,5.886,2.886,98.77
9370,3.0,3.0,2.0,3.0,5.886,2.886,98.77
13738,3.0,3.0,2.0,3.0,5.886,2.886,98.77
10290,3.0,3.0,2.0,3.0,5.886,2.886,98.77
23407,3.0,3.0,2.0,3.0,5.886,2.886,98.77
14037,3.0,3.0,2.0,3.0,5.886,2.886,98.77
33104,3.0,3.0,2.0,3.0,5.886,2.886,98.77
29379,3.0,3.0,2.0,3.0,5.886,2.886,98.77
42831,3.0,3.0,2.0,3.0,5.886,2.886,98.77
46286,3.0,3.0,2.0,3.0,5.886,2.886,98.77
16290,3.0,3.0,2.0,3.0,5.886,2.886,98.77
42626,3.0,3.0,2.0,3.0,5.886,2.886,98.77
29606,3.0,3.0,2.0,3.0,5.886,2.886,98.77
42567,3.0,3.0,2.0,3.0,5.886,2.886,98.77
23815,3.0,3.0,2.0,3.0,5.886,2.886,98.77
40086,3.0,3.0,2.0,3.0,5.886,2.886,98.77
38082,3.0,3.0,2.0,3.0,5.886,2.886,98.77
32956,3.0,3.0,2.0,3.0,5.886,2.886,98.77
29760,3.0,3.0,2.0,3.0,5.886,2.886,98.77
23711,3.0,3.0,2.0,3.0,5.886,2.886,98.77
32829,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45104,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45541,3.0,3.0,2.0,3.0,5.886,2.886,98.77
29948,3.0,3.0,2.0,3.0,5.886,2.886,98.77
39310,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45151,3.0,3.0,2.0,3.0,5.886,2.886,98.77
7318,3.0,3.0,2.0,3.0,5.886,2.886,98.77
14090,3.0,3.0,2.0,3.0,5.886,2.886,98.77
46718,3.0,3.0,2.0,3.0,5.886,2.886,98.77
30029,3.0,3.0,2.0,3.0,5.886,2.886,98.77
45741,3.0,3.0,2.0,3.0,5.886,2.886,98.77
36365,6.0,1.0,2.0,2.0,3.119,2.881,98.67
1676,6.0,1.0,2.0,2.0,3.119,2.881,98.67
13688,6.0,1.0,2.0,2.0,3.119,2.881,98.67
22697,6.0,1.0,2.0,2.0,3.119,2.881,98.67
10601,6.0,1.0,2.0,2.0,3.119,2.881,98.67
1981,6.0,1.0,2.0,2.0,3.119,2.881,98.67
14424,5.0,4.0,3.0,4.0,7.826,2.826,98.66
2086,5.0,4.0,3.0,4.0,7.826,2.826,98.66
62,1.0,3.0,4.0,1.0,3.806,2.806,98.66
20255,8.0,3.0,3.0,2.0,5.263,2.737,98.4
42109,8.0,3.0,3.0,2.0,5.263,2.737,98.4
22357,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37867,8.0,3.0,3.0,2.0,5.263,2.737,98.4
5331,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28462,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23803,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15017,8.0,3.0,3.0,2.0,5.263,2.737,98.4
36317,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33116,8.0,3.0,3.0,2.0,5.263,2.737,98.4
19085,8.0,3.0,3.0,2.0,5.263,2.737,98.4
40066,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45588,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34267,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37887,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45589,8.0,3.0,3.0,2.0,5.263,2.737,98.4
29612,8.0,3.0,3.0,2.0,5.263,2.737,98.4
2730,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44740,8.0,3.0,3.0,2.0,5.263,2.737,98.4
29742,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17748,8.0,3.0,3.0,2.0,5.263,2.737,98.4
3393,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7005,8.0,3.0,3.0,2.0,5.263,2.737,98.4
42143,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10361,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45138,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17608,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17612,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44317,8.0,3.0,3.0,2.0,5.263,2.737,98.4
22415,8.0,3.0,3.0,2.0,5.263,2.737,98.4
21237,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28457,8.0,3.0,3.0,2.0,5.263,2.737,98.4
27609,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10330,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10372,8.0,3.0,3.0,2.0,5.263,2.737,98.4
5313,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17006,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6768,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17837,8.0,3.0,3.0,2.0,5.263,2.737,98.4
12340,8.0,3.0,3.0,2.0,5.263,2.737,98.4
14974,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17854,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24125,8.0,3.0,3.0,2.0,5.263,2.737,98.4
19601,8.0,3.0,3.0,2.0,5.263,2.737,98.4
8432,8.0,3.0,3.0,2.0,5.263,2.737,98.4
29331,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37172,8.0,3.0,3.0,2.0,5.263,2.737,98.4
16815,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6935,8.0,3.0,3.0,2.0,5.263,2.737,98.4
29311,8.0,3.0,3.0,2.0,5.263,2.737,98.4
43121,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44186,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10498,8.0,3.0,3.0,2.0,5.263,2.737,98.4
8597,8.0,3.0,3.0,2.0,5.263,2.737,98.4
29297,8.0,3.0,3.0,2.0,5.263,2.737,98.4
31595,8.0,3.0,3.0,2.0,5.263,2.737,98.4
31611,8.0,3.0,3.0,2.0,5.263,2.737,98.4
815,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24167,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24186,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37946,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10007,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17913,8.0,3.0,3.0,2.0,5.263,2.737,98.4
38492,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28078,8.0,3.0,3.0,2.0,5.263,2.737,98.4
2313,8.0,3.0,3.0,2.0,5.263,2.737,98.4
12051,8.0,3.0,3.0,2.0,5.263,2.737,98.4
21631,8.0,3.0,3.0,2.0,5.263,2.737,98.4
14440,8.0,3.0,3.0,2.0,5.263,2.737,98.4
46282,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7455,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34348,8.0,3.0,3.0,2.0,5.263,2.737,98.4
11969,8.0,3.0,3.0,2.0,5.263,2.737,98.4
16879,8.0,3.0,3.0,2.0,5.263,2.737,98.4
2334,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45022,8.0,3.0,3.0,2.0,5.263,2.737,98.4
1894,8.0,3.0,3.0,2.0,5.263,2.737,98.4
46474,8.0,3.0,3.0,2.0,5.263,2.737,98.4
14520,8.0,3.0,3.0,2.0,5.263,2.737,98.4
4158,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7929,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28523,8.0,3.0,3.0,2.0,5.263,2.737,98.4
35192,8.0,3.0,3.0,2.0,5.263,2.737,98.4
9713,8.0,3.0,3.0,2.0,5.263,2.737,98.4
42036,8.0,3.0,3.0,2.0,5.263,2.737,98.4
2519,8.0,3.0,3.0,2.0,5.263,2.737,98.4
20690,8.0,3.0,3.0,2.0,5.263,2.737,98.4
40968,8.0,3.0,3.0,2.0,5.263,2.737,98.4
13422,8.0,3.0,3.0,2.0,5.263,2.737,98.4
40646,8.0,3.0,3.0,2.0,5.263,2.737,98.4
46124,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17259,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44550,8.0,3.0,3.0,2.0,5.263,2.737,98.4
27739,8.0,3.0,3.0,2.0,5.263,2.737,98.4
1226,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15176,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45343,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17281,8.0,3.0,3.0,2.0,5.263,2.737,98.4
17282,8.0,3.0,3.0,2.0,5.263,2.737,98.4
40611,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33792,8.0,3.0,3.0,2.0,5.263,2.737,98.4
30453,8.0,3.0,3.0,2.0,5.263,2.737,98.4
41251,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33829,8.0,3.0,3.0,2.0,5.263,2.737,98.4
9419,8.0,3.0,3.0,2.0,5.263,2.737,98.4
18832,8.0,3.0,3.0,2.0,5.263,2.737,98.4
25126,8.0,3.0,3.0,2.0,5.263,2.737,98.4
25619,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33725,8.0,3.0,3.0,2.0,5.263,2.737,98.4
18945,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45431,8.0,3.0,3.0,2.0,5.263,2.737,98.4
1299,8.0,3.0,3.0,2.0,5.263,2.737,98.4
18927,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33655,8.0,3.0,3.0,2.0,5.263,2.737,98.4
286,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6386,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15384,8.0,3.0,3.0,2.0,5.263,2.737,98.4
287,8.0,3.0,3.0,2.0,5.263,2.737,98.4
22894,8.0,3.0,3.0,2.0,5.263,2.737,98.4
13515,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7130,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44579,8.0,3.0,3.0,2.0,5.263,2.737,98.4
9388,8.0,3.0,3.0,2.0,5.263,2.737,98.4
36804,8.0,3.0,3.0,2.0,5.263,2.737,98.4
3478,8.0,3.0,3.0,2.0,5.263,2.737,98.4
13562,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10095,8.0,3.0,3.0,2.0,5.263,2.737,98.4
40908,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6738,8.0,3.0,3.0,2.0,5.263,2.737,98.4
16524,8.0,3.0,3.0,2.0,5.263,2.737,98.4
30407,8.0,3.0,3.0,2.0,5.263,2.737,98.4
41767,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7267,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26664,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15528,8.0,3.0,3.0,2.0,5.263,2.737,98.4
27635,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23333,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15531,8.0,3.0,3.0,2.0,5.263,2.737,98.4
18796,8.0,3.0,3.0,2.0,5.263,2.737,98.4
32691,8.0,3.0,3.0,2.0,5.263,2.737,98.4
27055,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45235,8.0,3.0,3.0,2.0,5.263,2.737,98.4
41796,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33970,8.0,3.0,3.0,2.0,5.263,2.737,98.4
1743,8.0,3.0,3.0,2.0,5.263,2.737,98.4
25779,8.0,3.0,3.0,2.0,5.263,2.737,98.4
38920,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23500,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6712,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23532,8.0,3.0,3.0,2.0,5.263,2.737,98.4
45867,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23248,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23133,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7228,8.0,3.0,3.0,2.0,5.263,2.737,98.4
13194,8.0,3.0,3.0,2.0,5.263,2.737,98.4
30343,8.0,3.0,3.0,2.0,5.263,2.737,98.4
13167,8.0,3.0,3.0,2.0,5.263,2.737,98.4
25073,8.0,3.0,3.0,2.0,5.263,2.737,98.4
30333,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44509,8.0,3.0,3.0,2.0,5.263,2.737,98.4
41449,8.0,3.0,3.0,2.0,5.263,2.737,98.4
4638,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7993,8.0,3.0,3.0,2.0,5.263,2.737,98.4
36513,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10261,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6327,8.0,3.0,3.0,2.0,5.263,2.737,98.4
23206,8.0,3.0,3.0,2.0,5.263,2.737,98.4
30915,8.0,3.0,3.0,2.0,5.263,2.737,98.4
30249,8.0,3.0,3.0,2.0,5.263,2.737,98.4
13018,8.0,3.0,3.0,2.0,5.263,2.737,98.4
41628,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26901,8.0,3.0,3.0,2.0,5.263,2.737,98.4
194,8.0,3.0,3.0,2.0,5.263,2.737,98.4
12645,8.0,3.0,3.0,2.0,5.263,2.737,98.4
11592,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24359,8.0,3.0,3.0,2.0,5.263,2.737,98.4
8151,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34868,8.0,3.0,3.0,2.0,5.263,2.737,98.4
43548,8.0,3.0,3.0,2.0,5.263,2.737,98.4
18306,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26445,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28600,8.0,3.0,3.0,2.0,5.263,2.737,98.4
4561,8.0,3.0,3.0,2.0,5.263,2.737,98.4
35585,8.0,3.0,3.0,2.0,5.263,2.737,98.4
5931,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10695,8.0,3.0,3.0,2.0,5.263,2.737,98.4
1807,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37363,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33002,8.0,3.0,3.0,2.0,5.263,2.737,98.4
39465,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24643,8.0,3.0,3.0,2.0,5.263,2.737,98.4
29050,8.0,3.0,3.0,2.0,5.263,2.737,98.4
39600,8.0,3.0,3.0,2.0,5.263,2.737,98.4
640,8.0,3.0,3.0,2.0,5.263,2.737,98.4
5963,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34903,8.0,3.0,3.0,2.0,5.263,2.737,98.4
18276,8.0,3.0,3.0,2.0,5.263,2.737,98.4
4775,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37396,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26976,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6068,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24275,8.0,3.0,3.0,2.0,5.263,2.737,98.4
43465,8.0,3.0,3.0,2.0,5.263,2.737,98.4
43482,8.0,3.0,3.0,2.0,5.263,2.737,98.4
6592,8.0,3.0,3.0,2.0,5.263,2.737,98.4
4893,8.0,3.0,3.0,2.0,5.263,2.737,98.4
11472,8.0,3.0,3.0,2.0,5.263,2.737,98.4
748,8.0,3.0,3.0,2.0,5.263,2.737,98.4
8385,8.0,3.0,3.0,2.0,5.263,2.737,98.4
44121,8.0,3.0,3.0,2.0,5.263,2.737,98.4
37953,8.0,3.0,3.0,2.0,5.263,2.737,98.4
16458,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26790,8.0,3.0,3.0,2.0,5.263,2.737,98.4
39114,8.0,3.0,3.0,2.0,5.263,2.737,98.4
7683,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34722,8.0,3.0,3.0,2.0,5.263,2.737,98.4
5961,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28852,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26497,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28825,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28047,8.0,3.0,3.0,2.0,5.263,2.737,98.4
2445,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15725,8.0,3.0,3.0,2.0,5.263,2.737,98.4
4694,8.0,3.0,3.0,2.0,5.263,2.737,98.4
5409,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34793,8.0,3.0,3.0,2.0,5.263,2.737,98.4
33362,8.0,3.0,3.0,2.0,5.263,2.737,98.4
35421,8.0,3.0,3.0,2.0,5.263,2.737,98.4
24584,8.0,3.0,3.0,2.0,5.263,2.737,98.4
43750,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26057,8.0,3.0,3.0,2.0,5.263,2.737,98.4
15204,8.0,3.0,3.0,2.0,5.263,2.737,98.4
11198,8.0,3.0,3.0,2.0,5.263,2.737,98.4
21655,8.0,3.0,3.0,2.0,5.263,2.737,98.4
10746,8.0,3.0,3.0,2.0,5.263,2.737,98.4
20994,8.0,3.0,3.0,2.0,5.263,2.737,98.4
8429,8.0,3.0,3.0,2.0,5.263,2.737,98.4
34692,8.0,3.0,3.0,2.0,5.263,2.737,98.4
11247,8.0,3.0,3.0,2.0,5.263,2.737,98.4
14847,8.0,3.0,3.0,2.0,5.263,2.737,98.4
28923,8.0,3.0,3.0,2.0,5.263,2.737,98.4
26847,8.0,3.0,3.0,2.0,5.263,2.737,98.4
1567,8.0,3.0,3.0,2.0,5.263,2.737,98.4
46546,8.0,3.0,3.0,2.0,5.263,2.737,98.4
39321,3.0,4.0,4.0,2.0,5.73,2.73,98.12
28413,3.0,4.0,4.0,2.0,5.73,2.73,98.12
25145,3.0,4.0,4.0,2.0,5.73,2.73,98.12
23364,3.0,4.0,4.0,2.0,5.73,2.73,98.12
45774,3.0,4.0,4.0,2.0,5.73,2.73,98.12
43559,3.0,4.0,4.0,2.0,5.73,2.73,98.12
30436,3.0,4.0,4.0,2.0,5.73,2.73,98.12
15025,3.0,4.0,4.0,2.0,5.73,2.73,98.12
2118,3.0,4.0,4.0,2.0,5.73,2.73,98.12
17212,3.0,4.0,4.0,2.0,5.73,2.73,98.12
40352,3.0,4.0,4.0,2.0,5.73,2.73,98.12
8416,3.0,4.0,4.0,2.0,5.73,2.73,98.12
5521,6.0,2.0,3.0,1.0,3.274,2.726,98.09
5769,6.0,2.0,3.0,1.0,3.274,2.726,98.09
42617,6.0,2.0,3.0,1.0,3.274,2.726,98.09
20703,6.0,2.0,3.0,1.0,3.274,2.726,98.09
40389,6.0,2.0,3.0,1.0,3.274,2.726,98.09
18428,6.0,2.0,3.0,1.0,3.274,2.726,98.09
4192,6.0,2.0,3.0,1.0,3.274,2.726,98.09
36878,6.0,2.0,3.0,1.0,3.274,2.726,98.09
20776,6.0,2.0,3.0,1.0,3.274,2.726,98.09
2235,6.0,2.0,3.0,1.0,3.274,2.726,98.09
30389,6.0,2.0,3.0,1.0,3.274,2.726,98.09
22510,6.0,2.0,3.0,1.0,3.274,2.726,98.09
4377,6.0,2.0,3.0,1.0,3.274,2.726,98.09
24040,6.0,2.0,3.0,1.0,3.274,2.726,98.09
22601,6.0,2.0,3.0,1.0,3.274,2.726,98.09
